success,country_code,country_name,eu,standard_rate,other_rate_1,other_rate_2,other_rate_3,other_rate_4,other_rate_5,other_rate_6,other_rate_7,other_rate_8,other_rate_9,other_rate_10,other_rate_11,other_rate_12,other_rate_13,other_rate_14,other_rate_15,other_rate_16,other_rate_17,other_rate_18,other_rate_19,other_rate_20,other_rate_21,other_rate_22,other_rate_23,other_rate_24,other_rate_25,other_rate_26,other_rate_27,other_rate_28,other_rate_29,multiple_other_rates
True,GN,Guinea,False,-0.31048560372956996,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,GW,Guinea-Bissau,False,-0.120702227366752,1.7112413878128603,1.5441707876186639,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,GY,Guyana,False,-0.31048560372956996,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,HN,Honduras,False,-0.120702227366752,1.4152787129691031,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,HU,Hungary,True,2.156698288987068,1.4152787129691031,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,IS,Iceland,False,1.5873481598986126,0.37940935101595424,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,IN,India,False,0.4486479017217029,2.895092087187888,2.12808865020844,2.030993946556753,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,ID,Indonesia,False,-0.8798357328180251,-1.2483853606247084,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,IR,Iran (Islamic Republic of),False,-1.44918586190648,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,IE,Ireland,True,1.3975647835357947,0.7493626945706504,1.2522118563237754,1.9364191411291976,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,IL,Israel,False,0.25886452535888493,-0.1385253299606203,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,IT,Italy,True,1.2077814071729762,0.2314280135940759,0.08437613114422299,1.5581199194189757,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,CI,Ivory Coast,False,0.4486479017217029,1.9050969398355209,1.2522118563237754,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,JM,Jamaica,False,-0.120702227366752,2.4511480749222523,1.5441707876186639,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,JP,Japan,False,-1.0696191091808434,-0.06453466124968103,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,JE,Jersey,False,-2.018535990994935,-1.2483853606247084,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,JO,Jordan,False,0.06908114899606647,-0.06453466124968103,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,KZ,Kazakhstan,False,-0.6900523564552069,-1.2483853606247084,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,KE,Kenya,False,0.06908114899606647,-0.8044413483590732,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,KR,"Korea, Republic of",False,-1.0696191091808434,-1.2483853606247084,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,XK,Kosovo,False,0.4486479017217029,-0.06453466124968103,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,KG,Kyrgyzstan,False,-0.6900523564552069,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,LV,Latvia,True,1.0179980308101577,0.5273906884378325,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,LB,Lebanon,False,-0.120702227366752,-1.2483853606247084,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,LR,Liberia,False,-1.6389692382692982,0.2314280135940759,0.6682939937339994,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,LI,Liechtenstein,False,-1.4302075242701981,-0.6860562784215705,-0.6163253039635087,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,LT,Lithuania,True,1.0179980308101577,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,LU,Luxembourg,True,0.25886452535888493,0.8233533632815897,0.9602529250288875,1.0852458922811985,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MK,Macedonia,False,0.4486479017217029,0.2314280135940759,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MG,Madagascar,False,0.8282146544473399,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MW,Malawi,False,0.1639728371774757,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MY,Malaysia,False,-1.44918586190648,-0.5084786735153163,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MV,Maldives,False,-1.44918586190648,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MT,Malta,True,0.4486479017217029,0.5273906884378325,0.6682939937339994,2.030993946556753,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MU,Mauritius,False,-0.120702227366752,-1.2483853606247084,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MX,Mexico,False,0.06908114899606647,-1.2483853606247084,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MD,"Moldova, Republic of",False,0.8282146544473399,-0.06453466124968103,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MC,Monaco,False,0.8282146544473399,0.2314280135940759,0.230355596791667,0.6596592678571992,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,ME,Montenegro,False,1.0179980308101577,-0.21251599867155938,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MA,Morocco,False,0.8282146544473399,0.8233533632815897,1.5441707876186639,2.9767420008323073,-0.1528364018135795,-1.1819356717926421,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,MZ,Mozambique,False,0.06908114899606647,-1.2483853606247084,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,,Namibia,False,-0.120702227366752,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,NP,Nepal,False,-0.5002689800923884,0.08344667617219732,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,NL,Netherlands,True,1.0179980308101577,0.08344667617219732,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,NZ,New Zealand,False,-0.120702227366752,0.08344667617219732,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,NG,Nigeria,False,-1.5440775500878892,-1.2483853606247084,0.08437613114422299,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,NO,Norway,False,1.777131536261431,0.9713347007034678,2.12808865020844,4.915525512097194,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,OM,Oman,False,-2.018535990994935,-1.2483853606247084,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True,PW,Palau,False,-1.0696191091808434,-1.2483853606247084,-1.3754185253302178,-0.3333761891321329,-0.1528364018135795,-0.09007823826595186,-1.1544797490321874e-15,-1.1544797490321874e-15,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
